用户id,语音通话整体满意度,网络覆盖与信号强度,语音通话清晰度,语音通话稳定性,是否遇到过网络问题,脱网次数,mos质差次数,未接通掉话次数,4\5G用户,是否关怀用户,套外流量（MB）,是否4G网络客户（本地剔除物联网）,套外流量费（元）,外省语音占比,语音通话-时长（分钟）,省际漫游-时长（分钟）,终端品牌,终端品牌类型,当月ARPU,当月MOU,前3月ARPU,前3月MOU,外省流量占比,GPRS总流量（KB）,GPRS-国内漫游-流量（KB）,是否5G网络客户,客户星级标识,是否投诉,出现问题地点数,出现问题数
4725,8,8,8,8,1,0,1,0,4,-1,0.0,1,0.0,0.0,248.0,0.0,18,12,47.77,248.0,0.0,294.0,0.0,15994819.0,0.0,-1,3,0,3,3
4726,10,6,9,7,2,0,9,1,4,-1,0.0,1,0.0,0.0,775.0,0.0,22,10,60.0,775.0,0.0,793.0,0.0,3872311.0,0.0,-1,3,0,0,0
4727,10,9,9,9,1,0,9,2,5,-1,0.0,1,0.0,0.0,1432.0,0.0,11,12,135.0,1432.0,0.0,745.0,0.0,13589372.0,0.0,1,4,0,2,3
4728,10,10,10,10,2,0,0,0,5,-1,0.0,1,0.0,0.0,653.0,0.0,11,12,88.0,653.0,0.0,551.0,0.0,14374827.0,0.0,1,3,0,0,0
4729,8,10,10,10,2,0,7,0,4,-1,0.0,1,0.0,0.0,337.0,0.0,22,0,49.0,337.0,0.0,242.0,0.0,20207440.0,0.0,-1,2,0,0,0
4730,9,9,10,9,2,0,2,0,5,-1,0.0,1,0.0,0.0,712.0,0.0,11,12,82.0,712.0,0.0,858.0,0.0,5213039.0,0.0,1,3,0,0,0
4731,10,10,10,10,2,0,1,0,5,-1,0.0,1,0.0,0.0,894.0,0.0,11,12,210.0,894.0,0.0,866.0,0.0,65866075.0,0.0,1,6,0,0,0
4732,7,7,7,8,2,0,7,0,4,-1,0.0,1,0.0,0.0,251.0,0.0,18,12,111.0,251.0,0.0,226.0,0.0,3610784.0,0.0,-1,4,0,0,0
4733,9,8,9,9,1,0,2,1,4,1,0.0,1,0.0,0.0,251.0,0.0,18,12,45.1,251.0,0.0,755.0,0.0,21524419.0,0.0,-1,3,0,2,4
4734,8,10,9,6,1,0,5,0,4,-1,0.0,1,0.0,0.0,880.0,0.0,22,0,94.27,880.0,0.0,474.0,0.0,16916270.0,0.0,-1,3,0,1,2
4735,10,9,10,10,1,0,0,0,4,-1,1024.32,1,278.3,0.0,346.0,0.0,22,10,344.38,346.0,0.0,379.0,0.0,7773208.0,0.0,-1,3,0,3,2
4736,10,9,10,10,1,0,0,0,4,-1,0.0,1,0.0,0.0,145.0,0.0,11,12,29.8,145.0,0.0,158.0,0.0,5014679.0,0.0,-1,3,0,1,2
4737,10,10,10,10,2,0,4,0,5,-1,0.0,1,0.0,0.0,537.0,0.0,22,0,158.85,537.0,0.0,492.0,0.0,5579214.0,0.0,1,4,0,0,0
4738,10,10,10,10,1,0,0,0,4,-1,0.0,1,0.0,0.0,222.0,0.0,18,12,69.3,222.0,0.0,550.0,0.0,4574035.0,0.0,1,3,0,2,2
4739,9,9,9,9,2,0,4,0,4,1,0.0,1,0.0,0.0,780.0,0.0,14,12,48.0,780.0,0.0,1846.0,0.0,15215967.0,0.0,-1,3,0,0,0
4740,6,6,6,8,2,0,2,0,5,1,0.0,1,0.0,0.0,229.0,0.0,1,12,10.0,229.0,0.0,244.0,0.0,5290520.0,0.0,1,3,0,0,0
4741,10,10,10,10,2,0,1,0,4,-1,0.0,1,0.0,0.0,121.0,0.0,11,12,63.9,121.0,0.0,93.0,0.0,52406453.0,0.0,-1,3,0,0,0
4742,10,10,10,10,2,0,0,0,4,-1,0.0,1,0.0,0.0,267.0,0.0,11,12,36.13,267.0,0.0,108.0,0.0,1981757.0,0.0,-1,3,0,0,0
4743,10,10,10,10,2,0,1,1,5,-1,0.0,1,0.0,0.0,898.0,0.0,11,12,75.0,898.0,9.0,251.0,0.0,19067434.0,0.0,1,3,0,0,0
4744,10,10,10,10,2,6,2,2,5,-1,0.0,1,0.0,0.0,455.0,0.0,22,0,42.69,455.0,0.0,438.0,0.0,84165555.0,0.0,1,2,0,0,0
4745,10,10,10,8,2,0,0,0,4,-1,0.0,1,0.29,0.0,144.0,0.0,17,6,11.29,144.0,0.0,82.0,0.0,65490.0,0.0,-1,3,0,0,0
4746,10,10,10,10,1,6,0,1,4,-1,0.0,1,60.0,0.0,162.0,0.0,14,12,126.46,162.0,0.0,254.0,0.0,18902318.0,0.0,-1,2,0,2,3
4747,10,10,10,10,2,6,2,0,4,-1,0.0,1,0.0,0.0,191.0,0.0,22,0,34.56,191.0,0.0,168.0,0.0,24576413.0,0.0,-1,3,0,0,0
4748,10,8,10,9,1,0,6,0,4,-1,0.0,1,0.0,0.0,144.0,0.0,22,0,56.0,144.0,0.0,87.0,0.0,14660297.0,0.0,-1,3,0,1,2
4749,9,9,9,10,1,6,0,0,4,-1,0.0,1,0.0,0.0,255.0,0.0,22,10,40.79,255.0,0.0,247.0,0.0,4254159.0,0.0,-1,3,0,2,3
4750,10,10,10,10,2,0,1,0,5,-1,0.0,1,0.0,0.0,292.0,0.0,11,12,108.8,292.0,0.0,284.0,0.0,46700358.0,0.0,1,3,0,0,0
4751,3,3,4,3,1,0,0,0,4,-1,0.0,1,0.0,0.0,266.0,0.0,11,12,0.95,266.0,0.0,253.0,0.0,3690064.0,0.0,-1,0,0,1,1
4752,5,5,8,3,2,0,0,1,4,-1,0.0,1,0.0,0.0,59.0,0.0,11,12,10.2,59.0,0.0,117.0,0.0,30228.0,0.0,-1,3,0,0,0
4753,10,10,10,10,2,0,5,0,4,-1,0.0,1,0.0,0.0,383.0,0.0,11,12,88.0,383.0,0.0,389.0,0.0,2313859.0,0.0,-1,3,0,0,0
4754,10,10,10,10,2,0,9,1,4,-1,0.0,1,0.0,0.0,164.0,0.0,11,12,39.1,164.0,0.0,360.0,0.0,2381132.0,0.0,-1,3,0,0,0
4755,1,5,5,8,2,0,0,0,2,-1,0.0,-1,0.0,0.0,58.0,0.0,14,12,69.0,58.0,0.0,1782.0,0.0,0.0,0.0,-1,-1,0,0,0
4756,10,10,10,10,2,0,10,0,5,1,0.0,1,0.0,0.0,749.0,0.0,11,12,19.0,749.0,0.0,112.0,0.0,4082033.0,0.0,1,3,0,0,0
4757,10,10,10,10,2,6,0,0,4,-1,0.0,1,0.0,0.0,157.0,0.0,11,12,40.52,157.0,0.0,155.0,0.0,1636539.0,0.0,-1,3,0,0,0
4758,7,9,7,8,2,0,4,0,4,-1,0.0,1,0.0,0.0,279.0,0.0,11,12,128.1,279.0,0.0,139.0,0.0,3707286.0,0.0,-1,4,0,0,0
4759,1,1,1,1,1,0,0,0,4,-1,0.0,1,0.0,0.0,449.0,0.0,11,12,120.0,449.0,0.0,257.0,0.0,12804375.0,0.0,-1,-1,0,3,6
4760,8,10,9,9,1,0,6,5,5,-1,0.0,1,0.0,0.0,1715.0,0.0,14,12,29.6,1715.0,0.0,1546.0,0.0,23916306.0,0.0,1,3,0,1,2
4761,8,8,8,8,1,0,4,0,4,1,0.0,1,0.0,0.0,246.0,0.0,22,0,66.3,246.0,0.0,362.0,0.0,44390040.0,0.0,-1,3,0,1,3
4762,10,10,10,10,1,0,0,0,4,-1,0.0,1,0.0,0.0,96.0,0.0,11,12,60.0,96.0,0.0,118.0,0.0,24615916.0,0.0,-1,3,0,1,1
4763,10,10,10,10,2,0,0,0,4,-1,0.0,1,0.0,0.0,171.0,0.0,11,12,20.09,171.0,0.0,175.0,0.0,101048.0,0.0,-1,3,0,0,0
4764,10,10,10,10,2,0,0,0,5,-1,0.0,1,0.0,0.0,175.0,0.0,14,12,62.2,175.0,0.0,38.0,0.0,6175553.0,0.0,1,3,0,0,0
4765,10,10,10,10,2,0,12,1,4,-1,0.0,1,0.0,0.0,97.0,0.0,11,12,58.0,97.0,0.0,234.0,0.0,2406919.0,0.0,-1,3,0,0,0
4766,10,10,10,10,2,0,5,0,4,1,0.0,1,0.0,0.0,320.0,0.0,11,12,35.0,320.0,0.0,118.0,0.0,15789867.0,0.0,-1,3,0,0,0
4767,10,10,10,10,2,0,9,0,4,1,0.0,1,0.0,0.0,235.0,0.0,11,12,49.0,235.0,0.0,162.0,0.0,2923447.0,0.0,-1,3,0,0,0
4768,8,8,7,6,1,0,2,0,4,-1,0.0,1,0.0,0.0,360.0,0.0,11,12,49.4,360.0,0.0,410.0,0.0,35070235.0,0.0,-1,3,0,1,1
4769,10,10,10,10,2,0,0,0,5,-1,0.0,1,0.0,0.0,97.0,0.0,11,12,10.15,97.0,0.0,217.0,0.0,2294611.0,0.0,1,3,0,0,0
4770,10,10,10,10,2,0,0,0,4,-1,0.0,1,45.0,0.0,32.0,0.0,22,10,117.68,32.0,0.0,1409.0,0.0,31174.0,0.0,-1,3,0,0,0
4771,10,10,10,10,2,0,11,2,4,-1,0.0,1,0.0,0.0,1009.0,0.0,11,12,21.0,1009.0,0.0,958.0,0.0,2453999.0,0.0,-1,3,0,0,0
4772,10,10,10,9,1,0,4,0,4,-1,0.0,1,0.0,0.0,214.0,0.0,11,12,55.0,214.0,0.0,140.0,0.0,769061.0,0.0,-1,3,0,3,2
4773,10,10,10,10,2,0,21,2,5,-1,0.0,1,0.0,0.0,416.0,0.0,11,12,75.0,416.0,0.0,106.0,0.0,5635054.0,0.0,1,2,0,0,0
4774,6,7,6,5,1,0,1,0,5,-1,0.0,1,0.0,0.0,441.0,0.0,14,12,68.0,441.0,0.0,366.0,0.0,7166941.0,0.0,1,3,0,1,3
4775,10,9,10,9,1,0,1,0,4,-1,0.0,1,0.0,0.0,124.0,0.0,11,12,88.29,124.0,0.0,301.0,0.0,2304721.0,0.0,-1,3,0,1,2
4776,1,2,1,1,1,0,0,1,4,-1,0.0,1,0.0,0.0,723.0,0.0,22,0,180.6,723.0,0.0,1397.0,0.0,645919.0,0.0,-1,4,0,8,6
4777,10,10,10,10,2,0,5,0,4,-1,0.0,1,0.0,0.0,213.0,0.0,11,12,79.2,213.0,0.0,108.0,0.0,27457304.0,0.0,-1,3,0,0,0
4778,10,10,10,10,2,41,0,0,5,-1,0.0,1,30.0,0.0,342.0,0.0,17,12,189.0,342.0,0.0,299.0,0.0,55819147.0,0.0,1,3,0,0,0
4779,10,10,10,10,2,0,2,1,5,-1,0.0,1,0.0,0.0,981.0,0.0,11,12,113.3,981.0,0.0,747.0,0.0,12721490.0,0.0,1,3,0,0,0
4780,10,9,9,9,2,6,0,0,4,-1,0.0,1,0.0,0.0,110.0,0.0,22,0,55.3,110.0,0.0,175.0,0.0,46919311.0,0.0,-1,3,0,0,0
4781,8,8,8,7,2,0,0,0,4,-1,0.0,1,0.0,0.0,169.0,0.0,22,0,65.0,169.0,0.0,180.0,0.0,10596287.0,0.0,-1,3,0,0,0
4782,10,10,10,10,2,0,8,0,4,-1,0.0,1,0.0,0.0,11590.0,0.0,11,12,30.0,11590.0,0.0,6200.0,0.0,3901141.0,0.0,-1,3,0,0,0
4783,10,10,10,10,2,0,0,3,5,-1,0.0,1,0.0,0.0,159.0,0.0,14,12,60.0,159.0,0.0,181.0,0.0,6463375.0,0.0,1,3,0,0,0
4784,10,10,10,10,1,0,7,0,4,-1,0.0,1,0.0,0.0,115.0,0.0,11,12,111.0,115.0,0.0,265.0,0.0,43012791.0,0.0,-1,4,0,2,1
4785,9,9,9,8,1,0,0,0,5,-1,0.0,1,60.0,0.0,969.0,0.0,11,12,152.16,969.0,0.0,1066.0,0.0,13187577.0,0.0,1,3,0,1,1
4786,10,10,10,10,2,6,0,0,4,-1,0.0,1,0.0,0.0,396.0,0.0,11,12,100.1,396.0,0.0,485.0,0.0,12043567.0,0.0,-1,3,0,0,0
4787,10,10,10,10,1,0,5,0,4,-1,0.0,1,0.0,0.0,152.0,0.0,11,12,109.0,152.0,0.0,270.0,0.0,20603522.0,0.0,-1,3,0,3,3
4788,9,10,10,10,2,0,7,0,4,-1,0.0,1,0.0,0.0,250.0,0.0,11,12,60.1,250.0,0.0,373.0,0.0,51313330.0,0.0,-1,3,0,0,0
4789,8,9,8,8,1,0,15,0,4,-1,0.0,1,0.0,0.0,361.0,0.0,4,12,19.0,361.0,0.0,222.0,0.0,6304459.0,0.0,-1,3,0,1,3
4790,10,10,10,10,2,0,60,1,4,-1,0.0,1,0.0,0.0,172.0,0.0,11,12,102.9,172.0,0.0,198.0,0.0,17031617.0,0.0,-1,3,0,0,0
4791,10,10,10,10,2,0,0,0,5,-1,0.0,1,30.0,0.0,615.0,0.0,18,12,168.69,615.0,0.0,474.0,0.0,7440271.0,0.0,1,3,0,0,0
4792,10,10,10,10,2,6,4,1,4,-1,0.0,1,0.0,0.0,531.0,0.0,11,12,108.6,531.0,0.0,511.0,0.0,7779546.0,0.0,-1,4,0,0,0
4793,10,9,10,10,2,0,2,0,4,-1,0.0,1,0.0,0.0,858.0,0.0,18,12,31.4,858.0,0.0,667.0,0.0,13850508.0,0.0,-1,3,0,0,0
4794,10,10,10,10,2,0,0,0,5,-1,244.82,1,60.0,0.0,586.0,0.0,22,0,147.91,586.0,0.0,860.0,0.0,27494361.0,0.0,1,3,0,0,0
4795,10,10,10,10,2,6,0,0,4,-1,0.0,1,0.0,0.0,59.0,0.0,11,12,43.0,59.0,0.0,134.0,0.0,21152936.0,0.0,-1,2,0,0,0
4796,10,9,9,9,2,0,11,0,4,-1,0.0,1,0.0,0.0,357.0,0.0,0,12,116.01,357.0,0.0,611.0,0.0,8505569.0,0.0,-1,4,0,0,0
4797,10,10,10,10,2,0,2,2,4,-1,0.0,1,0.0,0.0,908.0,0.0,11,12,104.04,908.0,0.0,352.0,0.0,363519.0,0.0,-1,3,0,0,0
4798,6,7,8,5,1,0,2,0,5,-1,0.0,1,0.0,0.0,169.0,0.0,22,0,60.0,169.0,0.0,291.0,0.0,3706010.0,0.0,1,3,0,4,4
4799,10,10,10,10,1,0,2,1,5,1,0.0,1,0.0,0.0,581.0,0.0,11,12,58.0,581.0,0.0,382.0,0.0,1289692.0,0.0,1,3,0,1,2
4800,4,5,5,7,1,0,0,0,4,-1,0.0,1,0.0,0.0,102.0,0.0,14,12,20.0,102.0,0.0,161.0,0.0,320137.0,0.0,-1,2,0,4,4
4801,10,10,10,10,2,6,5,0,4,-1,0.0,1,0.0,0.0,201.0,0.0,11,12,38.0,201.0,0.0,157.0,0.0,11871356.0,0.0,-1,3,0,0,0
4802,10,10,10,10,2,0,8,0,5,-1,0.0,1,0.0,0.0,587.0,0.0,22,0,72.0,587.0,0.0,1261.0,0.0,4694732.0,0.0,1,3,0,0,0
4803,10,10,10,10,2,0,5,5,4,-1,0.0,1,0.0,0.0,194.0,0.0,11,12,45.0,194.0,0.0,181.0,0.0,19815016.0,0.0,-1,3,0,0,0
4804,10,10,10,10,1,0,21,3,4,-1,0.0,1,0.0,0.0,95.0,0.0,24,12,80.0,95.0,0.0,228.0,0.0,7603788.0,0.0,-1,2,0,2,4
4805,8,7,7,7,2,6,4,0,4,-1,0.0,1,0.0,0.0,269.0,0.0,22,10,68.0,269.0,0.0,280.0,0.0,14976003.0,0.0,-1,3,0,0,0
4806,5,9,7,5,1,0,0,0,5,1,0.0,1,0.0,0.0,501.0,0.0,17,12,130.0,501.0,0.0,483.0,0.0,5537894.0,0.0,1,4,0,2,3
4807,10,10,10,10,1,0,1,1,5,-1,0.0,1,0.0,0.0,101.0,0.0,18,12,25.0,101.0,0.0,160.0,0.0,2249987.0,0.0,1,3,0,2,1
4808,10,10,10,10,2,0,3,0,4,-1,0.0,1,0.0,0.0,95.0,0.0,14,12,39.0,95.0,0.0,105.0,0.0,16698842.0,0.0,-1,3,0,0,0
4809,10,10,10,10,1,0,0,0,4,-1,0.0,1,0.0,0.0,388.0,0.0,11,12,10.0,388.0,0.0,248.0,0.0,2264471.0,0.0,-1,3,0,2,2
4810,8,8,8,8,1,0,0,0,5,-1,0.0,1,0.0,0.0,1031.0,0.0,11,12,335.5,1031.0,0.0,1462.0,0.0,7566640.0,0.0,1,6,0,3,2
4811,2,1,1,1,1,0,0,0,4,-1,0.0,1,0.0,0.0,997.0,0.0,22,10,140.0,997.0,0.0,835.0,0.0,44797354.0,0.0,-1,4,0,3,5
4812,10,10,10,10,2,6,2,0,4,-1,0.0,1,0.0,0.0,312.0,0.0,11,12,80.0,312.0,0.0,302.0,0.0,40631397.0,0.0,-1,3,0,0,0
4813,5,3,3,3,1,0,0,0,4,-1,0.0,1,0.0,0.0,419.0,0.0,22,0,127.8,419.0,0.0,338.0,0.0,8894010.0,0.0,-1,2,0,1,1
4814,10,10,10,10,1,6,0,0,4,-1,0.0,1,0.0,0.0,241.0,0.0,11,12,39.0,241.0,0.0,290.0,0.0,7493351.0,0.0,-1,3,0,2,1
4815,5,6,7,8,1,6,0,0,5,-1,0.0,1,0.0,0.0,291.0,0.0,22,0,162.0,291.0,0.0,292.0,0.0,72070857.0,0.0,1,4,0,1,3
4816,9,6,9,9,1,0,28,1,4,-1,0.0,1,0.0,0.0,163.0,0.0,22,0,24.0,163.0,0.0,108.0,0.0,6842129.0,0.0,-1,3,0,3,1
4817,10,9,10,9,1,0,1,0,5,-1,0.0,1,0.0,0.0,124.0,0.0,11,12,31.0,124.0,0.0,215.0,0.0,64283649.0,0.0,1,2,0,1,2
4818,8,8,7,7,1,0,0,0,4,-1,0.0,1,0.0,0.0,57.0,0.0,11,12,25.0,57.0,0.0,77.0,0.0,1702849.0,0.0,-1,3,0,3,4
4819,10,10,10,10,1,6,16,0,5,-1,0.0,1,0.0,0.0,364.0,0.0,22,0,56.0,364.0,0.0,507.0,0.0,1522686.0,0.0,1,3,0,1,1
4820,10,10,10,10,2,0,0,0,5,-1,0.0,1,0.0,0.0,225.0,0.0,11,12,20.58,225.0,0.0,43.0,0.0,1003284.0,0.0,1,3,0,0,0
4821,1,1,1,1,1,0,0,0,4,-1,0.0,1,0.0,0.0,606.0,0.0,17,12,45.0,606.0,0.0,476.0,0.0,613.0,0.0,-1,3,0,7,4
4822,9,10,10,9,2,6,2,0,4,-1,0.0,1,0.0,0.0,762.0,0.0,22,0,108.0,762.0,0.0,967.0,0.0,16332255.0,0.0,-1,4,0,0,0
4823,10,10,10,10,2,6,6,0,4,-1,0.0,1,0.0,0.0,558.0,0.0,22,0,88.0,558.0,9.0,474.0,0.0,9826768.0,0.0,-1,3,0,0,0
4824,10,10,10,10,1,0,11,2,5,-1,0.0,1,0.0,0.0,320.0,0.0,22,0,23.0,320.0,0.0,225.0,0.0,10531759.0,0.0,1,3,0,1,1
4825,10,10,10,10,1,6,44,1,4,-1,0.0,1,0.0,0.0,226.0,0.0,22,10,58.9,226.0,0.0,314.0,0.0,29553157.0,0.0,-1,3,0,4,2
4826,10,10,10,10,2,0,0,0,4,-1,10.92,1,3.48,0.0,244.0,0.0,18,12,18.76,244.0,0.0,283.0,0.0,1524414.0,0.0,-1,3,0,0,0
4827,10,10,10,10,2,0,0,0,5,-1,0.0,1,0.0,0.0,160.0,0.0,11,12,15.0,160.0,0.0,75.0,0.0,2939713.0,0.0,1,1,0,0,0
4828,9,8,9,9,2,0,0,0,5,1,0.0,1,0.0,0.0,73.0,0.0,14,12,44.0,73.0,0.0,84.0,0.0,6703174.0,0.0,1,3,0,0,0
4829,10,10,10,9,2,0,7,0,5,-1,0.0,1,0.0,0.0,203.0,0.0,14,12,85.0,203.0,0.0,204.0,0.0,8711424.0,0.0,1,4,0,0,0
4830,10,10,10,10,2,0,18,0,4,-1,0.0,1,0.0,0.0,590.0,0.0,22,10,93.0,590.0,0.0,544.0,0.0,37098566.0,0.0,-1,4,0,0,0
4831,10,1,1,1,1,0,0,0,4,-1,0.0,1,0.0,0.0,182.0,0.0,14,12,8.0,182.0,0.0,135.0,0.0,43738.0,0.0,-1,2,0,1,1
4832,10,10,10,10,2,6,8,0,4,-1,0.0,1,0.0,0.0,952.0,0.0,22,0,66.57,952.0,0.0,757.0,0.0,6443445.0,0.0,-1,3,0,0,0
4833,3,1,1,1,1,0,0,0,2,-1,0.0,-1,0.0,0.0,426.0,0.0,11,12,19.2,426.0,0.0,643.0,0.0,0.0,0.0,-1,3,0,1,6
4834,10,10,10,10,2,0,1,0,4,-1,0.0,1,0.0,0.0,50.0,0.0,11,12,30.0,50.0,0.0,27.0,0.0,19538.0,0.0,-1,3,0,0,0
4835,10,10,10,10,2,0,4,2,5,-1,0.0,1,0.0,0.0,202.0,0.0,11,12,215.0,202.0,0.0,14.0,0.0,19371897.0,0.0,1,-1,0,0,0
4836,10,9,10,10,2,0,4,3,4,-1,0.0,1,0.0,0.0,705.0,0.0,11,12,71.78,705.0,0.0,567.0,0.0,21231387.0,0.0,-1,3,0,0,0
4837,9,7,8,8,1,6,6,0,4,-1,0.0,1,0.0,0.0,240.0,0.0,22,0,79.0,240.0,0.0,303.0,0.0,4706511.0,0.0,-1,3,0,3,6
4838,10,10,10,10,1,0,15,1,5,-1,0.0,1,0.0,0.0,2059.0,0.0,22,0,80.0,2059.0,0.0,1607.0,0.0,9210578.0,0.0,1,3,0,1,1
4839,10,10,10,10,2,0,1,0,5,-1,0.0,1,0.0,0.0,362.0,0.0,11,12,143.23,362.0,0.0,283.0,0.0,18345290.0,0.0,1,3,0,0,0
4840,10,10,10,10,2,0,0,0,4,-1,1.26,1,0.58,0.0,65.0,0.0,11,12,10.58,65.0,0.0,202.0,0.0,3174.0,0.0,-1,3,0,0,0
4841,6,6,7,6,1,0,6,1,5,-1,0.0,1,0.0,0.0,291.0,0.0,22,0,80.0,291.0,0.0,468.0,0.0,19732389.0,0.0,1,3,0,3,3
4842,8,7,7,7,1,6,8,0,4,-1,0.0,1,0.0,0.0,336.0,0.0,22,10,116.0,336.0,0.0,335.0,0.0,12263407.0,0.0,-1,4,0,1,2
4843,10,10,10,10,2,0,0,0,4,-1,2264.54,1,65.58,0.0,769.0,0.0,18,11,164.88,769.0,0.0,975.0,0.0,51887724.0,0.0,-1,4,0,0,0
4844,10,9,10,9,2,0,7,8,5,-1,0.0,1,0.0,0.0,94.0,0.0,22,0,55.0,94.0,0.0,221.0,0.0,6661254.0,0.0,1,3,0,0,0
4845,10,10,10,10,2,0,4,0,5,-1,0.0,1,0.0,0.0,225.0,0.0,22,0,33.0,225.0,0.0,425.0,0.0,7442140.0,0.0,1,3,0,0,0
4846,8,8,9,10,1,6,0,0,4,-1,0.0,1,0.0,0.0,83.0,0.0,11,12,129.0,83.0,0.0,290.0,0.0,1119491.0,0.0,-1,4,0,2,3
4847,9,9,9,10,1,0,1,0,4,-1,0.0,1,0.0,0.0,619.0,0.0,11,12,11.0,619.0,0.0,649.0,0.0,3757906.0,0.0,-1,1,0,1,3
4848,9,9,9,9,2,0,3,0,5,-1,0.0,1,0.0,0.0,156.0,0.0,22,0,85.0,156.0,0.0,102.0,0.0,7814237.0,0.0,1,3,0,0,0
4849,8,8,8,8,1,0,2,1,4,-1,0.0,1,0.0,0.0,388.0,0.0,22,0,69.0,388.0,9.0,490.0,0.0,21100788.0,0.0,-1,3,0,1,2
4850,10,10,10,10,2,0,11,4,4,-1,0.0,1,0.0,0.0,2341.0,0.0,11,12,69.8,2341.0,0.0,416.0,0.0,42772069.0,0.0,-1,3,0,0,0
4851,10,10,10,10,2,0,11,1,4,-1,0.0,1,0.0,0.0,596.0,0.0,22,0,129.42,596.0,0.0,302.0,0.0,9252578.0,0.0,-1,3,0,0,0
4852,8,8,8,8,2,0,2,1,5,1,0.0,1,0.0,0.0,29.0,0.0,22,0,21.0,29.0,0.0,97.0,0.0,39104817.0,0.0,1,1,0,0,0
4853,9,6,6,6,1,6,8,0,5,-1,0.0,1,0.0,0.0,142.0,0.0,22,0,40.0,142.0,0.0,185.0,0.0,14526087.0,0.0,1,3,0,1,3
4854,9,8,8,8,2,0,15,1,4,1,0.0,1,0.0,0.0,180.0,0.0,22,0,87.7,180.0,0.0,166.0,0.0,25531862.0,0.0,-1,3,0,0,0
4855,9,9,9,9,1,6,32,0,5,-1,0.0,1,0.0,0.0,467.0,0.0,22,0,240.0,467.0,0.0,469.0,0.0,77166624.0,0.0,1,5,0,3,5
4856,8,9,9,10,1,6,16,2,4,-1,0.0,1,0.0,0.0,1006.0,0.0,17,12,79.6,1006.0,0.0,857.0,0.0,5729160.0,0.0,-1,3,0,1,2
4857,9,9,9,9,2,0,3,10,5,-1,0.0,1,0.0,0.0,171.0,0.0,22,0,25.0,171.0,0.0,227.0,0.0,12031781.0,0.0,1,3,0,0,0
4858,10,10,10,10,2,0,11,0,4,-1,0.0,1,0.0,0.0,213.0,0.0,22,10,19.2,213.0,0.0,247.0,0.0,18750153.0,0.0,-1,3,0,0,0
4859,10,10,10,10,1,0,7,0,4,-1,0.0,1,0.0,0.0,124.0,0.0,14,12,24.8,124.0,0.0,100.0,0.0,2770593.0,0.0,-1,3,0,1,4
4860,1,1,2,3,1,0,0,0,5,-1,0.0,1,0.0,0.0,81.0,0.0,22,0,66.2,81.0,0.0,0.0,0.0,21600145.0,0.0,1,4,0,5,3
4861,10,8,9,8,2,6,8,0,5,-1,0.0,1,0.0,0.0,416.0,0.0,22,0,95.0,416.0,0.0,404.0,0.0,232696.0,0.0,1,3,0,0,0
4862,10,10,10,9,2,6,6,0,4,-1,0.0,1,0.0,0.0,97.0,0.0,11,12,69.0,97.0,0.0,186.0,0.0,19814504.0,0.0,-1,2,0,0,0
4863,9,8,8,7,1,6,18,0,4,-1,0.0,1,0.0,0.0,566.0,0.0,17,12,77.0,566.0,0.0,803.0,0.0,8190668.0,0.0,-1,3,0,1,2
4864,10,10,10,10,2,6,6,1,4,-1,0.0,1,0.0,0.0,1052.0,0.0,11,12,136.0,1052.0,0.0,931.0,0.0,13104666.0,0.0,-1,4,0,0,0
4865,6,6,6,8,2,6,10,0,5,-1,0.0,1,0.0,0.0,423.0,0.0,22,0,69.0,423.0,0.0,333.0,0.0,36590461.0,0.0,1,-1,0,0,0
4866,7,7,7,7,1,6,44,1,5,-1,0.0,1,0.0,0.0,701.0,0.0,22,0,140.0,701.0,0.0,489.0,0.0,85694738.0,0.0,1,4,0,1,3
4867,10,10,10,10,2,0,0,0,5,-1,0.0,1,0.0,0.0,76.0,0.0,11,12,24.0,76.0,0.0,76.0,0.0,813745.0,0.0,1,3,0,0,0
4868,9,7,7,10,1,0,24,3,4,-1,0.0,1,0.0,0.0,1158.0,0.0,11,12,188.25,1158.0,0.0,702.0,0.0,13236180.0,0.0,-1,4,0,2,1
4869,10,10,10,10,2,6,6,0,5,-1,0.0,1,0.0,0.0,355.0,0.0,22,0,82.9,355.0,0.0,292.0,0.0,41937843.0,0.0,1,3,0,0,0
4870,10,10,10,10,2,0,0,0,5,1,0.0,1,0.0,0.0,740.0,0.0,18,12,36.42,740.0,0.0,1266.0,0.0,14480778.0,0.0,1,3,0,0,0
4871,10,10,10,10,1,0,10,0,5,-1,0.0,1,0.0,0.0,313.0,0.0,22,0,140.2,313.0,0.0,160.0,0.0,27332063.0,0.0,1,4,0,1,1
4872,9,9,9,9,1,0,0,0,5,-1,0.0,1,10.0,0.0,200.0,0.0,14,12,20.0,200.0,0.0,153.0,0.0,2360641.0,0.0,1,3,0,5,5
4873,10,10,10,10,2,0,0,0,5,1,0.0,1,0.0,0.0,203.0,0.0,11,12,9.84,203.0,0.0,126.0,0.0,3697517.0,0.0,1,3,0,0,0
4874,10,10,10,10,1,0,0,0,5,-1,0.0,1,0.0,0.0,420.0,0.0,11,12,128.0,420.0,0.0,420.0,0.0,52008259.0,0.0,1,4,0,1,3
4875,9,7,8,9,1,0,15,1,4,-1,0.0,1,0.0,0.0,262.0,0.0,22,0,70.0,262.0,0.0,241.0,0.0,11121024.0,0.0,-1,3,0,1,2
